4.517313,-0.478000014,0,
4.537689,-0.641999989,7.703999863,27.32399975
4.558119,-0.751000016,9.012000189,0.646895507
4.578777,-0.804999976,9.659999714,
4.599865,-0.897999971,10.77599965,
4.619535,-0.961999981,11.54399978,
4.640219,-1.074999957,12.89999949,
4.6621,-1.178000002,14.13600002,
4.682133,-1.319000034,15.82800041,
4.705475,-1.406999974,16.88399969,
4.726053,-1.508000045,18.09600054,
4.746386,-1.638999968,19.66799961,
4.766941,-1.752000003,21.02400003,
4.787346,-1.809999971,21.71999966,
4.807898,-1.863999991,22.3679999,
4.828367,-1.928000002,23.13600002,
4.84935,-2.033000021,24.39600025,
4.87332,-2.122000008,25.46400009,
4.89394,-2.128999977,25.54799973,
4.914278,-2.178999929,26.14799915,
4.934866,-2.250999956,27.01199947,
4.955229,-2.276999979,27.32399975,
4.97578,-2.204000025,26.4480003,
4.996244,-1.982999949,23.79599939,
5.016911,-1.781000047,21.37200056,
5.037235,-1.602000027,19.22400032,
5.062181,-1.437999992,17.25599991,
5.082357,-1.288999944,15.46799932,
5.102821,-1.156000047,13.87200056,
5.123302,-1.038000016,12.45600019,
5.143991,-0.931000023,11.17200027,
5.166363,-0.835000007,10.02000009,
5.185896,-0.748999982,8.987999783,
5.205151,-0.669999986,8.039999828,
5.225407,-0.60099998,7.21199976,
5.25032,-0.53999999,6.479999886,
5.270601,-0.483999996,0,
5.29118,-0.434000014,0,
5.311729,-0.38800001,0,
5.332047,-0.347000002,0,
5.352751,-0.310000001,0,
5.373047,-0.276000007,0,
5.393494,-0.246000006,0,
5.418026,-0.219999998,0,
5.438509,-0.194000005,0,
5.459127,-0.171000003,0,
5.479446,-0.149999997,0,
5.500147,-0.131999998,0,
5.52046,-0.115000001,0,
5.541027,-0.1,0,
5.561453,-0.086000002,0,
5.581869,-0.073000001,0,
5.606369,-0.060999999,0,
5.626966,-0.05,0,
5.64809,-0.041,0,
5.667946,-0.034,0,
5.688332,-0.027,0,
5.709625,-0.019,0,
5.729347,-0.012000001,0,
5.749842,-0.008,0,
5.770397,-0.002999999,0,
5.794739,0.000999999,0,
5.815447,0.003,0,
5.835915,0.004000002,0,
5.8563,0.007999999,0,
5.876884,0.011999999,0,
5.897461,0.016,0,
5.917761,0.018999999,0,
5.938148,0.020999999,0,
5.958717,0.022000001,0,
5.983358,0.024000001,0,
6.003832,0.025,0,
6.024195,0.024000001,0,
6.044735,0.024000001,0,
6.065199,0.026000002,0,
6.085819,0.027,0,
6.10618,0.027,0,
6.127337,0.027,0,
6.147213,0.027999998,0,
6.171686,0.029999999,0,
6.19216,0.033000001,0,
6.21266,0.034000003,0,
6.233145,0.034999998,0,
6.254009,0.034999998,0,
6.274094,0.034000003,0,
6.294647,0.034000003,0,
6.3151,0.034000003,0,
6.335546,0.033000001,0,
6.355991,0.033000001,0,
6.380518,0.034999998,0,
6.401646,0.034000003,0,
6.421497,0.034999998,0,
6.441986,0.034999998,0,
6.462538,0.034999998,0,
6.483032,0.034999998,0,
6.503534,0.036,0,
6.523954,0.034999998,0,
6.544968,0.034999998,0,
6.569345,0.037000002,0,
6.589483,0.036,0,
6.610266,0.036,0,
6.630461,0.034000003,0,
6.650934,0.034999998,0,
6.671465,0.034999998,0,
6.691814,0.034999998,0,
6.712397,0.036,0,
6.732872,0.034999998,0,
6.757463,0.034000003,0,
6.777929,0.034000003,0,
6.79837,0.034000003,0,
6.81901,0.033000001,0,
6.839336,0.033000001,0,
6.859829,0.031000001,0,
6.880247,0.029999999,0,
6.900776,0.029999999,0,
6.92285,0.029,0,
6.945944,0.029999999,0,
6.966288,0.029999999,0,
6.986906,0.029999999,0,
7.007217,0.031000001,0,
7.02788,0.031999999,0,
7.04826,0.031999999,0,
7.069273,0.031999999,0,
7.089151,0.031000001,0,
7.10972,0.031000001,0,
7.134399,0.031000001,0,
7.154804,0.031999999,0,
7.175165,0.034999998,0,
7.195612,0.034999998,0,
7.2162,0.036,0,
7.237425,0.036,0,
7.257038,0.034999998,0,
7.27754,0.036,0,
7.298048,0.036,0,
7.32272,0.038000004,0,
7.343412,0.038000004,0,
7.363682,0.038000004,0,
7.384142,0.038000004,0,
7.404661,0.037000002,0,
7.425039,0.034999998,0,
7.445675,0.034000003,0,
7.466078,0.034999998,0,
7.486437,0.034000003,0,
7.510927,0.034000003,0,
7.531721,0.034999998,0,
7.552231,0.034000003,0,
7.573029,0.034000003,0,
7.593094,0.034000003,0,
7.613447,0.034000003,0,
7.634113,0.033000001,0,
7.654596,0.031000001,0,
7.674839,0.031999999,0,
7.699392,0.034000003,0,
7.720413,0.034999998,0,
7.740437,0.034000003,0,
7.761007,0.034000003,0,
7.781385,0.033000001,0,
7.801826,0.031000001,0,
7.822386,0.033000001,0,
7.842867,0.033000001,0,
7.863447,0.031999999,0,
7.887983,0.033000001,0,
7.908354,0.034000003,0,
7.928852,0.034000003,0,
7.949308,0.034000003,0,
7.970032,0.034000003,0,
7.990557,0.033000001,0,
8.010704,0.031999999,0,
8.031225,0.031000001,0,
8.051691,0.031000001,0,
8.076389,0.031000001,0,
8.096743,0.033000001,0,
8.117413,0.034000003,0,
8.137705,0.034999998,0,
8.158241,0.034000003,0,
8.17881,0.033000001,0,
8.199158,0.033000001,0,
8.219616,0.031999999,0,
8.240088,0.031000001,0,
8.260553,0.031000001,0,
8.285311,0.031000001,0,
8.305855,0.031999999,0,
8.326277,0.031000001,0,
8.346687,0.031999999,0,
8.367266,0.029,0,
8.387751,0.031000001,0,
8.408068,0.031999999,0,
8.428677,0.031000001,0,
8.44945,0.029,0,
8.473671,0.029999999,0,
8.494236,0.029999999,0,
8.514523,0.031000001,0,
8.535069,0.031000001,0,
8.555395,0.031999999,0,
8.575975,0.031000001,0,
8.596607,0.029999999,0,
8.617493,0.029999999,0,
8.637447,0.029,0,
8.662157,0.027999998,0,
8.682533,0.029,0,
8.703026,0.029999999,0,
8.724077,0.031000001,0,
8.744583,0.031000001,0,
8.764376,0.031000001,0,
8.785418,0.031000001,0,
8.805426,0.031000001,0,
8.826218,0.031000001,0,
8.850384,0.031000001,0,
8.87088,0.031000001,0,
8.891331,0.031000001,0,
8.912046,0.029999999,0,
8.93231,0.027999998,0,
8.952837,0.029,0,
8.973438,0.027,0,
8.993792,0.027,0,
9.014357,0.026000002,0,
9.038845,0.026000002,0,
9.059248,0.027,0,
9.079929,0.022999999,0,
9.100319,0.022999999,0,
9.120903,0.022999999,0,
9.141222,0.024000001,0,
9.16173,0.024000001,0,
9.18524,0.024000001,0,
9.205727,0.024000001,0,
9.230736,0.024000001,0,
9.256062,0.026000002,0,
9.268297,0.026000002,0,
9.288698,0.024000001,0,
9.309092,0.025,0,
9.329859,0.026000002,0,
9.350231,0.025,0,
9.37063,0.026000002,0,
9.39151,0.027,0,
9.415745,0.026000002,0,
9.436258,0.026000002,0,
9.45664,0.026000002,0,
9.477047,0.027,0,
9.497576,0.027999998,0,
9.517973,0.027999998,0,
9.538828,0.029,0,
9.558975,0.029,0,
9.579399,0.029999999,0,
9.604155,0.029999999,0,
9.624916,0.029999999,0,
9.645145,0.031000001,0,
9.665558,0.031000001,0,
9.685944,0.031000001,0,
9.70643,0.031000001,0,
9.726929,0.031000001,0,
9.747509,0.031000001,0,
9.767941,0.031000001,0,
9.788723,0.029999999,0,
9.812971,0.029999999,0,
9.833561,0.029999999,0,
9.854256,0.031999999,0,
9.874357,0.031000001,0,
9.895296,0.031000001,0,
9.915382,0.029999999,0,
9.935837,0.029999999,0,
9.956377,0.029999999,0,
9.976822,0.031000001,0,
10.00138,0.033000001,0,
10.02188,0.034000003,0,
10.04231,0.034000003,0,
10.06301,0.034000003,0,
10.08392,0.031999999,0,
10.10438,0.033000001,0,
10.12443,0.033000001,0,
10.14478,0.034000003,0,
10.16568,0.034000003,0,
10.18984,0.033000001,0,
10.21022,0.031999999,0,
10.23064,0.033000001,0,
10.25118,0.034000003,0,
10.27174,0.031999999,0,
10.2922,0.031999999,0,
10.31275,0.031000001,0,
10.33328,0.031000001,0,
10.35363,0.029,0,
10.37826,0.031000001,0,
10.39862,0.031000001,0,
10.41922,0.031000001,0,
10.43966,0.031999999,0,
10.46002,0.031999999,0,
10.48063,0.031000001,0,
10.50109,0.031999999,0,
10.52152,0.031000001,0,
10.54203,0.034000003,0,
10.56658,0.034000003,0,
10.58714,0.034000003,0,
10.60764,0.034000003,0,
10.62806,0.034999998,0,
10.64849,0.034999998,0,
10.66909,0.034999998,0,
10.68949,0.034000003,0,
10.70995,0.031999999,0,
10.73055,0.031000001,0,
10.75497,0.031000001,0,
10.77555,0.034000003,0,
10.79606,0.034000003,0,
10.81645,0.037000002,0,
10.83702,0.036,0,
10.85745,0.036,0,
10.87783,0.036,0,
10.89843,0.036,0,
10.91931,0.036,0,
10.94338,0.034999998,0,
10.96442,0.034999998,0,
10.98436,0.036,0,
11.00523,0.036,0,
11.02546,0.037000002,0,
11.04581,0.037000002,0,
11.06635,0.036,0,
11.08685,0.033000001,0,
11.10746,0.031999999,0,
11.13181,0.033000001,0,
11.15249,0.031999999,0,
11.17302,0.033000001,0,
11.19326,0.033000001,0,
11.2139,0.034000003,0,
11.2342,0.034999998,0,
11.25471,0.036,0,
11.27511,0.037000002,0,
11.29562,0.036,0,
11.32037,0.038000004,0,
11.34088,0.038999998,0,
11.36116,0.041000002,0,
11.38169,0.04,0,
11.40216,0.038999998,0,
11.42273,0.038999998,0,
11.44317,0.038000004,0,
11.4636,0.038000004,0,
11.48403,0.037000002,0,
11.50465,0.036,0,
11.52925,0.037000002,0,
11.54959,0.038999998,0,
11.57004,0.04,0,
11.59116,0.04,0,
11.61104,0.038999998,0,
11.63161,0.04,0,
11.65201,0.041000002,0,
11.67248,0.038000004,0,
11.69302,0.038000004,0,
11.7175,0.038999998,0,
11.73814,0.038999998,0,
11.75856,0.04,0,
11.77898,0.041000002,0,
11.79947,0.04,0,
11.8199,0.038999998,0,
11.84073,0.038000004,0,
11.86085,0.037000002,0,
11.88144,0.036,0,
11.90598,0.034999998,0,
11.92641,0.034000003,0,
11.94723,0.033000001,0,
11.96738,0.033000001,0,
11.98783,0.031999999,0,
12.00856,0.031000001,0,
12.0288,0.029999999,0,
12.04939,0.029,0,
12.06986,0.029,0,
12.09438,0.029,0,
12.11558,0.031000001,0,
12.13537,0.031000001,0,
12.156,0.031000001,0,
12.17638,0.029999999,0,
12.19674,0.029999999,0,
12.21736,0.029999999,0,
12.23776,0.027999998,0,
12.25833,0.029,0,
12.28276,0.029999999,0,
12.3034,0.031999999,0,
12.32368,0.034000003,0,
12.34424,0.034000003,0,
12.36528,0.034999998,0,
12.38511,0.034000003,0,
12.4056,0.033000001,0,
12.42606,0.031000001,0,
12.44658,0.029999999,0,
12.47126,0.029999999,0,
12.49166,0.029999999,0,
12.51216,0.029,0,
12.5326,0.027999998,0,
12.55376,0.027999998,0,
12.5739,0.027999998,0,
12.59417,0.027999998,0,
12.6147,0.027999998,0,
12.63506,0.029,0,
12.65955,0.027999998,0,
12.68029,0.029999999,0,
12.70053,0.031000001,0,
12.72132,0.031000001,0,
12.74146,0.033000001,0,
12.76189,0.031000001,0,
12.78252,0.029999999,0,
12.80289,0.031000001,0,
12.82351,0.031000001,0,
12.84403,0.029999999,0,
12.86914,0.031000001,0,
12.88971,0.033000001,0,
12.90965,0.031999999,0,
12.92991,0.033000001,0,
12.95036,0.034999998,0,
12.97102,0.034000003,0,
12.9919,0.033000001,0,
13.01257,0.034000003,0,
13.03255,0.031999999,0,
13.05731,0.031000001,0,
13.07746,0.033000001,0,
13.09809,0.034000003,0,
13.11841,0.033000001,0,
13.13888,0.034999998,0,
13.15933,0.036,0,
13.17995,0.036,0,
13.2004,0.037000002,0,
13.22092,0.036,0,
13.24538,0.034999998,0,
13.26589,0.036,0,
13.28635,0.036,0,
13.30688,0.036,0,
13.32726,0.037000002,0,
13.34789,0.037000002,0,
13.36819,0.036,0,
13.38914,0.036,0,
13.40937,0.037000002,0,
13.43372,0.038000004,0,
13.45423,0.038000004,0,
13.47531,0.037000002,0,
13.49519,0.037000002,0,
13.51582,0.036,0,
13.53624,0.036,0,
13.55663,0.037000002,0,
13.57721,0.038000004,0,
13.5977,0.037000002,0,
13.62234,0.037000002,0,
13.64272,0.038000004,0,
13.66326,0.036,0,
13.6837,0.038999998,0,
13.70415,0.038000004,0,
13.72467,0.037000002,0,
13.74503,0.037000002,0,
13.76547,0.038000004,0,
13.78616,0.036,0,
13.81057,0.037000002,0,
13.8313,0.037000002,0,
13.85157,0.036,0,
13.87211,0.037000002,0,
13.89248,0.034999998,0,
13.91298,0.036,0,
13.93354,0.036,0,
