4.00869,-1.373999982,0,8.2773491
4.028795,-1.378999977,0,
4.049849,-1.385000019,0,
4.069952,-1.396000056,0,
4.090384,-1.405,0,
4.111069,-1.411000042,0,
4.131902,-1.419000058,0,
4.153442,-1.424000053,0,
4.178559,-1.434000044,0,
4.197515,-1.446000009,0,
4.217898,-1.454999952,0,
4.238494,-1.462000041,0,
4.258884,-1.464999943,0,
4.278903,-1.474000006,0,
4.299445,-1.482000022,0,
4.319889,-1.492000012,0,
4.340114,-1.500999956,0,
4.365831,-1.50300005,0,
4.385346,-1.510999947,0,
4.406368,-1.521999984,0,
4.42682,-1.53,0,
4.447206,-1.53999999,0,
4.470104,-1.549999981,0,
4.488389,-1.564999967,0,
4.510332,-1.577999978,0,
4.533287,-1.589000015,0,
4.553099,-1.597999959,0,
4.574544,-1.604000001,0,
4.594208,-1.617000012,0,
4.614566,-1.628999977,0,
4.634964,-1.638999968,0,
4.655498,-1.648999958,0,
4.676796,-1.656000047,0,
4.704922,-1.66499999,0,
4.723461,-1.673000007,0,
4.74158,-1.682999997,0,
4.762052,-1.694000034,0,
4.782943,-1.69900003,0,
4.813654,-1.712000041,0,
4.829176,-1.725000052,0,
4.846756,-1.735000043,0,
4.864931,-1.743999987,0,
4.885415,-1.758000045,0,
4.90949,-1.771999984,0,
4.929899,-1.786999969,0,
4.950419,-1.79699996,0,
4.971011,-1.804999976,0,
4.991978,-1.811000018,0,
5.012091,-1.822000055,0,
5.033165,-1.835999994,0,
5.053418,-1.847999959,0,
5.077984,-1.857999949,0,
5.101063,-1.868000059,0,
5.121813,-1.881999998,0,
5.140284,-1.898000031,0,
5.159982,-1.913000016,0,
5.180427,-1.923000007,0,
5.202718,-1.93199995,0,
5.222693,-1.944000034,0,
5.243905,-1.952999978,0,
5.266797,-1.962999969,0,
5.286774,-1.970000057,0,
5.307921,-1.982999949,0,
5.327926,-2.002000003,0,
5.348237,-2.015000014,0,
5.369188,-2.023999958,0,
5.388815,-2.039000063,0,
5.411486,-2.046000032,0,
5.429574,-2.065000086,0,
5.454893,-2.069999962,0,
5.475502,-2.076000004,0,
5.495851,-2.091000109,0,
5.516811,-2.099000006,0,
5.539105,-2.109999924,0,
